🐼看电视呗👉打卡,#genre#
热门剧场 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=76
纪实科教 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=77
全纪实 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=78
足球高清 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=79
魅力足球 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=80
上海新闻 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=81
上海都市 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=82
上海教育 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=83
上海纪实 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=84
上视外语 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=85
东方影视 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=86
五星体育 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=87
七彩戏剧 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=88
新视觉 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=89
生活时尚 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=90
游戏风云 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=91
热门综艺 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=92
劲爆体育 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=93
健康养生 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=94
百变课堂 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=95
东方财经 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=96
上海第一财经 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=97
乐游 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=98
法治天地 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=99
金色学堂 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=100

CCTV1HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=1
CCTV2HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=2
CCTV3HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=3
CCTV4HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=4
CCTV5HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=5
CCTV6HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=6
CCTV7HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=7
CCTV8HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=8
CCTV9HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=9
CCTV10HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=10
CCTV11HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=11
CCTV12HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=12
CCTV13HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=13
CCTV14HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=14
CCTV15HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=15
东方卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=16
北京卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=17
山东卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=18
江苏卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=19
浙江卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=20
湖南卫视HD,http://mywlkj.ddns.net:754/tv/sddyyd.php?id=21

🐼广东广州👉电信,#genre#

CCTV-1综合,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=1
CCTV-2财经,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=2
CCTV-3综艺,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=3
CCTV-4中文国际,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=4
CCTV-5体育,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=5
CCTV-6电影,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=6
CCTV-7国防军事,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=7
CCTV-8电视剧,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=8
CCTV-9纪录,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=9
CCTV-10科教,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=10
CCTV-11戏曲,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=11
CCTV-12社会与法,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=12
CCTV-13新闻,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=13
CCTV-14少儿,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=14
CCTV-15音乐,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=15
CCTV-16奥利匹克,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=16
CCTV-17农业农村,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=17
广东卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=18
大湾区卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=19
湖南卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=20
浙江卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=21
江苏卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=22
东方卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=23
安徽卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=24
北京卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=25
天津卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=26
山东卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=27
江西卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=28
深圳卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=29
湖北卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=30
辽宁卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=31
黑龙江卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=32
贵州卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=33
四川卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=34
河南卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=35
云南卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=36
重庆卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=37
河北卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=38
东南卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=39
广西卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=40
广东珠江,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=41
广东新闻,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=42
广东民生,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=43
广东体育,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=44
经济科教,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=45
广东影视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=46
广东少儿,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=47
广州综合,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=48
广州新闻,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=49
广州影视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=50
广州法治,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=51
潮州民生,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=52
现代教育,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=53
广东移动,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=54
卡酷动画,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=55
金鹰卡通,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=56
炫动卡通,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=57
优漫卡通,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=58
嘉佳卡通,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=59

🐼重庆有线👉高清,#genre#

重庆卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=1
重庆新闻高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=2
重庆影视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=3
重庆社会与法高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=4
重庆时尚生活高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=5
重庆文体娱乐高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=6
重庆新农村高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=7
重庆少儿高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=8
重庆科教高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=9
爱看导视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=10
重庆汽摩高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=11
重庆移动高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=12
重广融媒,http://mywlkj.ddns.net:754/tv/cqyx.php?id=13
CCTV1综合高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=14
CCTV2财*高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=15
CCTV3综艺高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=16
CCTV4中文国际高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=17
CCTV5体育高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=18
CCTV6电影高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=19
CCTV7国防军事高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=20
CCTV8电视剧高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=21
CCTV9纪录高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=22
CCTV10科教高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=23
CCTV11戏曲高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=24
CCTV12社会与法高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=25
CCTV13新闻高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=26
CCTV14少儿高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=27
CCTV15音乐高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=28
CCTV16奥林匹克高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=29
CCTV17农业农村高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=30
优购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=31
家家购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=32
风尚购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=33
聚鲨环球精选,http://mywlkj.ddns.net:754/tv/cqyx.php?id=34
中视购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=35
家有购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=36
央广购物,http://mywlkj.ddns.net:754/tv/cqyx.php?id=37
江苏卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=38
北京卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=39
浙江卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=40
上海卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=41
深圳卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=42
辽宁卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=43
天津卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=44
贵州卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=45
四川卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=46
云南卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=47
东南卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=48
黑龙江卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=49
安徽卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=50
河北卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=51
江西卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=52
湖北卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=53
海南卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=54
吉林卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=55
广西卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=56
内蒙古卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=57
湖南卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=58
广东卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=59
河南卫视高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=60
山西卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=61
兵团卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=62
宁夏卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=63
北京卡酷少儿,http://mywlkj.ddns.net:754/tv/cqyx.php?id=64
金鹰卡通高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=65
三沙卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=66
青海卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=67
中国天气,http://mywlkj.ddns.net:754/tv/cqyx.php?id=68
北京纪实科教高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=69
山东教育卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=70
新疆卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=71
西藏卫视,http://mywlkj.ddns.net:754/tv/cqyx.php?id=72
CGTN,http://mywlkj.ddns.net:754/tv/cqyx.php?id=73
CETV-1,http://mywlkj.ddns.net:754/tv/cqyx.php?id=74
CETV-4,http://mywlkj.ddns.net:754/tv/cqyx.php?id=75
生活时尚,http://mywlkj.ddns.net:754/tv/cqyx.php?id=76
百姓健康,http://mywlkj.ddns.net:754/tv/cqyx.php?id=77
快乐垂钓高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=78
第一剧场高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=79
都市剧场高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=80
动漫秀场高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=81
魅力足球高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=82
风云剧场高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=83
求索纪录高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=84
兵器科技高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=85
游戏风云高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=86
怀旧剧场高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=87
风云音乐高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=88
央视台球高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=89
风云足球高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=90
央视文化精品高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=91
高尔夫网球高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=92
早期教育高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=93
东方财*高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=94
证券服务,http://mywlkj.ddns.net:754/tv/cqyx.php?id=95
书画,http://mywlkj.ddns.net:754/tv/cqyx.php?id=96
新动漫,http://mywlkj.ddns.net:754/tv/cqyx.php?id=97
国学频道,http://mywlkj.ddns.net:754/tv/cqyx.php?id=98
优优宝贝,http://mywlkj.ddns.net:754/tv/cqyx.php?id=99
中华特产,http://mywlkj.ddns.net:754/tv/cqyx.php?id=100
环球奇观,http://mywlkj.ddns.net:754/tv/cqyx.php?id=101
生态环境,http://mywlkj.ddns.net:754/tv/cqyx.php?id=102
四海钓鱼,http://mywlkj.ddns.net:754/tv/cqyx.php?id=103
发现之旅,http://mywlkj.ddns.net:754/tv/cqyx.php?id=104
车迷,http://mywlkj.ddns.net:754/tv/cqyx.php?id=105
法治天地,http://mywlkj.ddns.net:754/tv/cqyx.php?id=106
金色学堂,http://mywlkj.ddns.net:754/tv/cqyx.php?id=107
收藏天下,http://mywlkj.ddns.net:754/tv/cqyx.php?id=108
财富天下,http://mywlkj.ddns.net:754/tv/cqyx.php?id=109
女性时尚,http://mywlkj.ddns.net:754/tv/cqyx.php?id=110
中学生,http://mywlkj.ddns.net:754/tv/cqyx.php?id=111
天元围棋,http://mywlkj.ddns.net:754/tv/cqyx.php?id=112
先锋乒羽,http://mywlkj.ddns.net:754/tv/cqyx.php?id=113
环球旅游,http://mywlkj.ddns.net:754/tv/cqyx.php?id=114
老故事,http://mywlkj.ddns.net:754/tv/cqyx.php?id=115
摄影频道,http://mywlkj.ddns.net:754/tv/cqyx.php?id=116
靓妆,http://mywlkj.ddns.net:754/tv/cqyx.php?id=117
CCTV4K超高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=118
欢笑剧场4K超高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=119
CCTV16奥林匹克4K超高清,http://mywlkj.ddns.net:754/tv/cqyx.php?id=120
🐼央视卫视👉移动,#genre#

CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8

CETV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8

安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
北京纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
内蒙卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8

CCTV1,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV6,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225758/index.m3u8
CCTV10,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225777/index.m3u8
CCTV11,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225775/index.m3u8
CCTV13,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV5+,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8#http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CETV1,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://39.134.18.195/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
